"","params","delta","n","decision"
"1867","delta=0.4, n=25",0.4,25,1
"1868","delta=0.4, n=25",0.4,25,0
"1869","delta=0.4, n=25",0.4,25,1
"1870","delta=0.4, n=25",0.4,25,1
"1871","delta=0.4, n=25",0.4,25,1
"1872","delta=0.4, n=25",0.4,25,0
"1873","delta=0.4, n=25",0.4,25,1
"1874","delta=0.4, n=25",0.4,25,0
"1875","delta=0.4, n=25",0.4,25,1
"1876","delta=0.4, n=25",0.4,25,1
"1877","delta=0.4, n=25",0.4,25,1
"1878","delta=0.4, n=25",0.4,25,0
"1879","delta=0.4, n=25",0.4,25,1
"1880","delta=0.4, n=25",0.4,25,1
"1881","delta=0.4, n=25",0.4,25,1
"1882","delta=0.4, n=25",0.4,25,0
"1883","delta=0.4, n=25",0.4,25,1
"1884","delta=0.4, n=25",0.4,25,1
"1885","delta=0.4, n=25",0.4,25,0
"1886","delta=0.4, n=25",0.4,25,1
"1887","delta=0.4, n=25",0.4,25,0
"1888","delta=0.4, n=25",0.4,25,1
"1889","delta=0.4, n=25",0.4,25,1
"1890","delta=0.4, n=25",0.4,25,1
"1891","delta=0.4, n=25",0.4,25,1
"1892","delta=0.4, n=25",0.4,25,0
"1893","delta=0.4, n=25",0.4,25,0
"1894","delta=0.4, n=25",0.4,25,1
"1895","delta=0.4, n=25",0.4,25,0
"1896","delta=0.4, n=25",0.4,25,1
"1897","delta=0.4, n=25",0.4,25,1
"1898","delta=0.4, n=25",0.4,25,0
"1899","delta=0.4, n=25",0.4,25,0
"1900","delta=0.4, n=25",0.4,25,1
"1901","delta=0.4, n=30",0.4,30,1
"1902","delta=0.4, n=30",0.4,30,1
"1903","delta=0.4, n=30",0.4,30,1
"1904","delta=0.4, n=30",0.4,30,1
"1905","delta=0.4, n=30",0.4,30,1
"1906","delta=0.4, n=30",0.4,30,0
"1907","delta=0.4, n=30",0.4,30,1
"1908","delta=0.4, n=30",0.4,30,1
"1909","delta=0.4, n=30",0.4,30,0
"1910","delta=0.4, n=30",0.4,30,1
"1911","delta=0.4, n=30",0.4,30,0
"1912","delta=0.4, n=30",0.4,30,1
"1913","delta=0.4, n=30",0.4,30,0
"1914","delta=0.4, n=30",0.4,30,1
"1915","delta=0.4, n=30",0.4,30,1
"1916","delta=0.4, n=30",0.4,30,1
"1917","delta=0.4, n=30",0.4,30,1
"1918","delta=0.4, n=30",0.4,30,1
"1919","delta=0.4, n=30",0.4,30,1
"1920","delta=0.4, n=30",0.4,30,0
"1921","delta=0.4, n=30",0.4,30,1
"1922","delta=0.4, n=30",0.4,30,1
"1923","delta=0.4, n=30",0.4,30,0
"1924","delta=0.4, n=30",0.4,30,1
"1925","delta=0.4, n=30",0.4,30,1
"1926","delta=0.4, n=30",0.4,30,1
"1927","delta=0.4, n=30",0.4,30,1
"1928","delta=0.4, n=30",0.4,30,1
"1929","delta=0.4, n=30",0.4,30,1
"1930","delta=0.4, n=30",0.4,30,1
"1931","delta=0.4, n=30",0.4,30,0
"1932","delta=0.4, n=30",0.4,30,1
"1933","delta=0.4, n=30",0.4,30,0
"1934","delta=0.4, n=30",0.4,30,0
"1935","delta=0.4, n=30",0.4,30,0
"1936","delta=0.4, n=30",0.4,30,1
"1937","delta=0.4, n=30",0.4,30,1
"1938","delta=0.4, n=30",0.4,30,0
"1939","delta=0.4, n=30",0.4,30,0
"1940","delta=0.4, n=30",0.4,30,1
"1941","delta=0.4, n=30",0.4,30,1
"1942","delta=0.4, n=30",0.4,30,0
"1943","delta=0.4, n=30",0.4,30,1
"1944","delta=0.4, n=30",0.4,30,0
"1945","delta=0.4, n=30",0.4,30,0
"1946","delta=0.4, n=30",0.4,30,1
"1947","delta=0.4, n=30",0.4,30,1
"1948","delta=0.4, n=30",0.4,30,1
"1949","delta=0.4, n=30",0.4,30,1
"1950","delta=0.4, n=30",0.4,30,1
"1951","delta=0.4, n=30",0.4,30,1
"1952","delta=0.4, n=30",0.4,30,1
"1953","delta=0.4, n=30",0.4,30,1
"1954","delta=0.4, n=30",0.4,30,1
"1955","delta=0.4, n=30",0.4,30,1
"1956","delta=0.4, n=30",0.4,30,1
"1957","delta=0.4, n=30",0.4,30,0
"1958","delta=0.4, n=30",0.4,30,1
"1959","delta=0.4, n=30",0.4,30,1
"1960","delta=0.4, n=30",0.4,30,0
"1961","delta=0.4, n=30",0.4,30,0
"1962","delta=0.4, n=30",0.4,30,1
"1963","delta=0.4, n=30",0.4,30,1
"1964","delta=0.4, n=30",0.4,30,1
"1965","delta=0.4, n=30",0.4,30,1
"1966","delta=0.4, n=30",0.4,30,1
"1967","delta=0.4, n=30",0.4,30,1
"1968","delta=0.4, n=30",0.4,30,1
"1969","delta=0.4, n=30",0.4,30,1
"1970","delta=0.4, n=30",0.4,30,1
"1971","delta=0.4, n=30",0.4,30,1
"1972","delta=0.4, n=30",0.4,30,1
"1973","delta=0.4, n=30",0.4,30,1
"1974","delta=0.4, n=30",0.4,30,1
"1975","delta=0.4, n=30",0.4,30,1
"1976","delta=0.4, n=30",0.4,30,0
"1977","delta=0.4, n=30",0.4,30,1
"1978","delta=0.4, n=30",0.4,30,1
"1979","delta=0.4, n=30",0.4,30,1
"1980","delta=0.4, n=30",0.4,30,0
"1981","delta=0.4, n=30",0.4,30,1
"1982","delta=0.4, n=30",0.4,30,1
"1983","delta=0.4, n=30",0.4,30,1
"1984","delta=0.4, n=30",0.4,30,1
"1985","delta=0.4, n=30",0.4,30,1
"1986","delta=0.4, n=30",0.4,30,1
"1987","delta=0.4, n=30",0.4,30,1
"1988","delta=0.4, n=30",0.4,30,0
"1989","delta=0.4, n=30",0.4,30,1
"1990","delta=0.4, n=30",0.4,30,1
"1991","delta=0.4, n=30",0.4,30,1
"1992","delta=0.4, n=30",0.4,30,1
"1993","delta=0.4, n=30",0.4,30,1
"1994","delta=0.4, n=30",0.4,30,0
"1995","delta=0.4, n=30",0.4,30,1
"1996","delta=0.4, n=30",0.4,30,1
"1997","delta=0.4, n=30",0.4,30,1
"1998","delta=0.4, n=30",0.4,30,1
"1999","delta=0.4, n=30",0.4,30,1
"2000","delta=0.4, n=30",0.4,30,1
"2001","delta=0.5, n=10",0.5,10,0
"2002","delta=0.5, n=10",0.5,10,0
"2003","delta=0.5, n=10",0.5,10,0
"2004","delta=0.5, n=10",0.5,10,0
"2005","delta=0.5, n=10",0.5,10,0
"2006","delta=0.5, n=10",0.5,10,0
"2007","delta=0.5, n=10",0.5,10,0
"2008","delta=0.5, n=10",0.5,10,0
"2009","delta=0.5, n=10",0.5,10,0
"2010","delta=0.5, n=10",0.5,10,0
"2011","delta=0.5, n=10",0.5,10,0
"2012","delta=0.5, n=10",0.5,10,0
"2013","delta=0.5, n=10",0.5,10,0
"2014","delta=0.5, n=10",0.5,10,0
"2015","delta=0.5, n=10",0.5,10,0
"2016","delta=0.5, n=10",0.5,10,0
"2017","delta=0.5, n=10",0.5,10,0
"2018","delta=0.5, n=10",0.5,10,0
"2019","delta=0.5, n=10",0.5,10,0
"2020","delta=0.5, n=10",0.5,10,0
"2021","delta=0.5, n=10",0.5,10,0
"2022","delta=0.5, n=10",0.5,10,0
"2023","delta=0.5, n=10",0.5,10,0
"2024","delta=0.5, n=10",0.5,10,0
"2025","delta=0.5, n=10",0.5,10,0
"2026","delta=0.5, n=10",0.5,10,0
"2027","delta=0.5, n=10",0.5,10,0
"2028","delta=0.5, n=10",0.5,10,0
"2029","delta=0.5, n=10",0.5,10,0
"2030","delta=0.5, n=10",0.5,10,0
"2031","delta=0.5, n=10",0.5,10,0
"2032","delta=0.5, n=10",0.5,10,0
"2033","delta=0.5, n=10",0.5,10,0
"2034","delta=0.5, n=10",0.5,10,0
"2035","delta=0.5, n=10",0.5,10,0
"2036","delta=0.5, n=10",0.5,10,0
"2037","delta=0.5, n=10",0.5,10,0
"2038","delta=0.5, n=10",0.5,10,0
"2039","delta=0.5, n=10",0.5,10,0
"2040","delta=0.5, n=10",0.5,10,0
"2041","delta=0.5, n=10",0.5,10,0
"2042","delta=0.5, n=10",0.5,10,0
"2043","delta=0.5, n=10",0.5,10,0
"2044","delta=0.5, n=10",0.5,10,0
"2045","delta=0.5, n=10",0.5,10,0
"2046","delta=0.5, n=10",0.5,10,0
"2047","delta=0.5, n=10",0.5,10,0
"2048","delta=0.5, n=10",0.5,10,0
"2049","delta=0.5, n=10",0.5,10,0
"2050","delta=0.5, n=10",0.5,10,0
"2051","delta=0.5, n=10",0.5,10,0
"2052","delta=0.5, n=10",0.5,10,0
"2053","delta=0.5, n=10",0.5,10,0
"2054","delta=0.5, n=10",0.5,10,0
"2055","delta=0.5, n=10",0.5,10,0
"2056","delta=0.5, n=10",0.5,10,0
"2057","delta=0.5, n=10",0.5,10,0
"2058","delta=0.5, n=10",0.5,10,0
"2059","delta=0.5, n=10",0.5,10,0
"2060","delta=0.5, n=10",0.5,10,0
"2061","delta=0.5, n=10",0.5,10,0
"2062","delta=0.5, n=10",0.5,10,0
"2063","delta=0.5, n=10",0.5,10,0
"2064","delta=0.5, n=10",0.5,10,0
"2065","delta=0.5, n=10",0.5,10,0
"2066","delta=0.5, n=10",0.5,10,0
"2067","delta=0.5, n=10",0.5,10,0
"2068","delta=0.5, n=10",0.5,10,0
"2069","delta=0.5, n=10",0.5,10,0
"2070","delta=0.5, n=10",0.5,10,0
"2071","delta=0.5, n=10",0.5,10,0
"2072","delta=0.5, n=10",0.5,10,0
"2073","delta=0.5, n=10",0.5,10,0
"2074","delta=0.5, n=10",0.5,10,0
"2075","delta=0.5, n=10",0.5,10,0
"2076","delta=0.5, n=10",0.5,10,0
"2077","delta=0.5, n=10",0.5,10,0
"2078","delta=0.5, n=10",0.5,10,0
"2079","delta=0.5, n=10",0.5,10,0
"2080","delta=0.5, n=10",0.5,10,0
"2081","delta=0.5, n=10",0.5,10,0
"2082","delta=0.5, n=10",0.5,10,0
"2083","delta=0.5, n=10",0.5,10,0
"2084","delta=0.5, n=10",0.5,10,0
"2085","delta=0.5, n=10",0.5,10,0
"2086","delta=0.5, n=10",0.5,10,0
"2087","delta=0.5, n=10",0.5,10,0
"2088","delta=0.5, n=10",0.5,10,0
"2089","delta=0.5, n=10",0.5,10,0
"2090","delta=0.5, n=10",0.5,10,0
"2091","delta=0.5, n=10",0.5,10,0
"2092","delta=0.5, n=10",0.5,10,0
"2093","delta=0.5, n=10",0.5,10,0
"2094","delta=0.5, n=10",0.5,10,0
"2095","delta=0.5, n=10",0.5,10,0
"2096","delta=0.5, n=10",0.5,10,0
"2097","delta=0.5, n=10",0.5,10,0
"2098","delta=0.5, n=10",0.5,10,0
"2099","delta=0.5, n=10",0.5,10,0
"2100","delta=0.5, n=10",0.5,10,0
"2101","delta=0.5, n=15",0.5,15,0
"2102","delta=0.5, n=15",0.5,15,1
"2103","delta=0.5, n=15",0.5,15,0
"2104","delta=0.5, n=15",0.5,15,0
"2105","delta=0.5, n=15",0.5,15,1
"2106","delta=0.5, n=15",0.5,15,1
"2107","delta=0.5, n=15",0.5,15,0
"2108","delta=0.5, n=15",0.5,15,0
"2109","delta=0.5, n=15",0.5,15,0
"2110","delta=0.5, n=15",0.5,15,0
"2111","delta=0.5, n=15",0.5,15,0
"2112","delta=0.5, n=15",0.5,15,1
"2113","delta=0.5, n=15",0.5,15,1
"2114","delta=0.5, n=15",0.5,15,0
"2115","delta=0.5, n=15",0.5,15,0
"2116","delta=0.5, n=15",0.5,15,1
"2117","delta=0.5, n=15",0.5,15,0
"2118","delta=0.5, n=15",0.5,15,1
"2119","delta=0.5, n=15",0.5,15,0
"2120","delta=0.5, n=15",0.5,15,0
"2121","delta=0.5, n=15",0.5,15,0
"2122","delta=0.5, n=15",0.5,15,1
"2123","delta=0.5, n=15",0.5,15,0
"2124","delta=0.5, n=15",0.5,15,0
"2125","delta=0.5, n=15",0.5,15,1
"2126","delta=0.5, n=15",0.5,15,0
"2127","delta=0.5, n=15",0.5,15,1
"2128","delta=0.5, n=15",0.5,15,0
"2129","delta=0.5, n=15",0.5,15,1
"2130","delta=0.5, n=15",0.5,15,0
"2131","delta=0.5, n=15",0.5,15,0
"2132","delta=0.5, n=15",0.5,15,0
"2133","delta=0.5, n=15",0.5,15,0
"2134","delta=0.5, n=15",0.5,15,0
"2135","delta=0.5, n=15",0.5,15,1
"2136","delta=0.5, n=15",0.5,15,0
"2137","delta=0.5, n=15",0.5,15,0
"2138","delta=0.5, n=15",0.5,15,1
"2139","delta=0.5, n=15",0.5,15,1
"2140","delta=0.5, n=15",0.5,15,0
"2141","delta=0.5, n=15",0.5,15,1
"2142","delta=0.5, n=15",0.5,15,0
"2143","delta=0.5, n=15",0.5,15,0
"2144","delta=0.5, n=15",0.5,15,0
"2145","delta=0.5, n=15",0.5,15,0
"2146","delta=0.5, n=15",0.5,15,0
"2147","delta=0.5, n=15",0.5,15,1
"2148","delta=0.5, n=15",0.5,15,0
"2149","delta=0.5, n=15",0.5,15,1
"2150","delta=0.5, n=15",0.5,15,0
"2151","delta=0.5, n=15",0.5,15,1
"2152","delta=0.5, n=15",0.5,15,1
"2153","delta=0.5, n=15",0.5,15,0
"2154","delta=0.5, n=15",0.5,15,0
"2155","delta=0.5, n=15",0.5,15,0
"2156","delta=0.5, n=15",0.5,15,0
"2157","delta=0.5, n=15",0.5,15,0
"2158","delta=0.5, n=15",0.5,15,1
"2159","delta=0.5, n=15",0.5,15,1
"2160","delta=0.5, n=15",0.5,15,0
"2161","delta=0.5, n=15",0.5,15,1
"2162","delta=0.5, n=15",0.5,15,0
"2163","delta=0.5, n=15",0.5,15,0
"2164","delta=0.5, n=15",0.5,15,1
"2165","delta=0.5, n=15",0.5,15,0
"2166","delta=0.5, n=15",0.5,15,0
"2167","delta=0.5, n=15",0.5,15,0
"2168","delta=0.5, n=15",0.5,15,1
"2169","delta=0.5, n=15",0.5,15,1
"2170","delta=0.5, n=15",0.5,15,0
"2171","delta=0.5, n=15",0.5,15,0
"2172","delta=0.5, n=15",0.5,15,0
"2173","delta=0.5, n=15",0.5,15,1
"2174","delta=0.5, n=15",0.5,15,0
"2175","delta=0.5, n=15",0.5,15,0
"2176","delta=0.5, n=15",0.5,15,0
"2177","delta=0.5, n=15",0.5,15,0
"2178","delta=0.5, n=15",0.5,15,0
"2179","delta=0.5, n=15",0.5,15,1
"2180","delta=0.5, n=15",0.5,15,0
"2181","delta=0.5, n=15",0.5,15,1
"2182","delta=0.5, n=15",0.5,15,0
"2183","delta=0.5, n=15",0.5,15,0
"2184","delta=0.5, n=15",0.5,15,1
"2185","delta=0.5, n=15",0.5,15,0
"2186","delta=0.5, n=15",0.5,15,0
"2187","delta=0.5, n=15",0.5,15,0
"2188","delta=0.5, n=15",0.5,15,0
"2189","delta=0.5, n=15",0.5,15,0
"2190","delta=0.5, n=15",0.5,15,0
"2191","delta=0.5, n=15",0.5,15,1
"2192","delta=0.5, n=15",0.5,15,0
"2193","delta=0.5, n=15",0.5,15,1
"2194","delta=0.5, n=15",0.5,15,0
"2195","delta=0.5, n=15",0.5,15,1
"2196","delta=0.5, n=15",0.5,15,0
"2197","delta=0.5, n=15",0.5,15,0
"2198","delta=0.5, n=15",0.5,15,0
"2199","delta=0.5, n=15",0.5,15,0
"2200","delta=0.5, n=15",0.5,15,1
"2201","delta=0.5, n=20",0.5,20,1
"2202","delta=0.5, n=20",0.5,20,0
"2203","delta=0.5, n=20",0.5,20,1
"2204","delta=0.5, n=20",0.5,20,0
"2205","delta=0.5, n=20",0.5,20,1
"2206","delta=0.5, n=20",0.5,20,0
"2207","delta=0.5, n=20",0.5,20,0
"2208","delta=0.5, n=20",0.5,20,1
"2209","delta=0.5, n=20",0.5,20,1
"2210","delta=0.5, n=20",0.5,20,0
"2211","delta=0.5, n=20",0.5,20,1
"2212","delta=0.5, n=20",0.5,20,0
"2213","delta=0.5, n=20",0.5,20,1
"2214","delta=0.5, n=20",0.5,20,0
"2215","delta=0.5, n=20",0.5,20,0
"2216","delta=0.5, n=20",0.5,20,1
"2217","delta=0.5, n=20",0.5,20,0
"2218","delta=0.5, n=20",0.5,20,1
"2219","delta=0.5, n=20",0.5,20,1
"2220","delta=0.5, n=20",0.5,20,0
"2221","delta=0.5, n=20",0.5,20,0
"2222","delta=0.5, n=20",0.5,20,1
"2223","delta=0.5, n=20",0.5,20,0
"2224","delta=0.5, n=20",0.5,20,1
"2225","delta=0.5, n=20",0.5,20,1
"2226","delta=0.5, n=20",0.5,20,0
"2227","delta=0.5, n=20",0.5,20,1
"2228","delta=0.5, n=20",0.5,20,1
"2229","delta=0.5, n=20",0.5,20,0
"2230","delta=0.5, n=20",0.5,20,1
"2231","delta=0.5, n=20",0.5,20,0
"2232","delta=0.5, n=20",0.5,20,1
"2233","delta=0.5, n=20",0.5,20,1
"2234","delta=0.5, n=20",0.5,20,0
"2235","delta=0.5, n=20",0.5,20,0
"2236","delta=0.5, n=20",0.5,20,0
"2237","delta=0.5, n=20",0.5,20,1
"2238","delta=0.5, n=20",0.5,20,0
"2239","delta=0.5, n=20",0.5,20,1
"2240","delta=0.5, n=20",0.5,20,1
"2241","delta=0.5, n=20",0.5,20,1
"2242","delta=0.5, n=20",0.5,20,0
"2243","delta=0.5, n=20",0.5,20,0
"2244","delta=0.5, n=20",0.5,20,1
"2245","delta=0.5, n=20",0.5,20,1
"2246","delta=0.5, n=20",0.5,20,0
"2247","delta=0.5, n=20",0.5,20,0
"2248","delta=0.5, n=20",0.5,20,0
"2249","delta=0.5, n=20",0.5,20,1
"2250","delta=0.5, n=20",0.5,20,0
"2251","delta=0.5, n=20",0.5,20,1
"2252","delta=0.5, n=20",0.5,20,1
"2253","delta=0.5, n=20",0.5,20,0
"2254","delta=0.5, n=20",0.5,20,1
"2255","delta=0.5, n=20",0.5,20,0
"2256","delta=0.5, n=20",0.5,20,1
"2257","delta=0.5, n=20",0.5,20,0
"2258","delta=0.5, n=20",0.5,20,1
"2259","delta=0.5, n=20",0.5,20,1
"2260","delta=0.5, n=20",0.5,20,0
"2261","delta=0.5, n=20",0.5,20,1
"2262","delta=0.5, n=20",0.5,20,1
"2263","delta=0.5, n=20",0.5,20,0
"2264","delta=0.5, n=20",0.5,20,0
"2265","delta=0.5, n=20",0.5,20,0
"2266","delta=0.5, n=20",0.5,20,1
"2267","delta=0.5, n=20",0.5,20,0
"2268","delta=0.5, n=20",0.5,20,0
"2269","delta=0.5, n=20",0.5,20,0
"2270","delta=0.5, n=20",0.5,20,1
"2271","delta=0.5, n=20",0.5,20,1
"2272","delta=0.5, n=20",0.5,20,1
"2273","delta=0.5, n=20",0.5,20,1
"2274","delta=0.5, n=20",0.5,20,1
"2275","delta=0.5, n=20",0.5,20,0
"2276","delta=0.5, n=20",0.5,20,0
"2277","delta=0.5, n=20",0.5,20,1
"2278","delta=0.5, n=20",0.5,20,0
"2279","delta=0.5, n=20",0.5,20,1
"2280","delta=0.5, n=20",0.5,20,1
"2281","delta=0.5, n=20",0.5,20,1
"2282","delta=0.5, n=20",0.5,20,1
"2283","delta=0.5, n=20",0.5,20,1
"2284","delta=0.5, n=20",0.5,20,0
"2285","delta=0.5, n=20",0.5,20,1
"2286","delta=0.5, n=20",0.5,20,1
"2287","delta=0.5, n=20",0.5,20,1
"2288","delta=0.5, n=20",0.5,20,0
"2289","delta=0.5, n=20",0.5,20,1
"2290","delta=0.5, n=20",0.5,20,1
"2291","delta=0.5, n=20",0.5,20,1
"2292","delta=0.5, n=20",0.5,20,0
"2293","delta=0.5, n=20",0.5,20,0
"2294","delta=0.5, n=20",0.5,20,0
"2295","delta=0.5, n=20",0.5,20,1
"2296","delta=0.5, n=20",0.5,20,1
"2297","delta=0.5, n=20",0.5,20,0
"2298","delta=0.5, n=20",0.5,20,1
"2299","delta=0.5, n=20",0.5,20,0
"2300","delta=0.5, n=20",0.5,20,1
"2301","delta=0.5, n=25",0.5,25,1
"2302","delta=0.5, n=25",0.5,25,1
"2303","delta=0.5, n=25",0.5,25,1
"2304","delta=0.5, n=25",0.5,25,1
"2305","delta=0.5, n=25",0.5,25,1
"2306","delta=0.5, n=25",0.5,25,1
"2307","delta=0.5, n=25",0.5,25,1
"2308","delta=0.5, n=25",0.5,25,1
"2309","delta=0.5, n=25",0.5,25,1
"2310","delta=0.5, n=25",0.5,25,0
"2311","delta=0.5, n=25",0.5,25,1
"2312","delta=0.5, n=25",0.5,25,1
"2313","delta=0.5, n=25",0.5,25,1
"2314","delta=0.5, n=25",0.5,25,0
"2315","delta=0.5, n=25",0.5,25,0
"2316","delta=0.5, n=25",0.5,25,1
"2317","delta=0.5, n=25",0.5,25,0
"2318","delta=0.5, n=25",0.5,25,1
"2319","delta=0.5, n=25",0.5,25,1
"2320","delta=0.5, n=25",0.5,25,1
"2321","delta=0.5, n=25",0.5,25,1
"2322","delta=0.5, n=25",0.5,25,1
"2323","delta=0.5, n=25",0.5,25,1
"2324","delta=0.5, n=25",0.5,25,1
"2325","delta=0.5, n=25",0.5,25,1
"2326","delta=0.5, n=25",0.5,25,1
"2327","delta=0.5, n=25",0.5,25,1
"2328","delta=0.5, n=25",0.5,25,1
"2329","delta=0.5, n=25",0.5,25,0
"2330","delta=0.5, n=25",0.5,25,1
"2331","delta=0.5, n=25",0.5,25,1
"2332","delta=0.5, n=25",0.5,25,1
"2333","delta=0.5, n=25",0.5,25,1
"2334","delta=0.5, n=25",0.5,25,1
"2335","delta=0.5, n=25",0.5,25,1
"2336","delta=0.5, n=25",0.5,25,1
"2337","delta=0.5, n=25",0.5,25,0
"2338","delta=0.5, n=25",0.5,25,0
"2339","delta=0.5, n=25",0.5,25,1
"2340","delta=0.5, n=25",0.5,25,1
"2341","delta=0.5, n=25",0.5,25,0
"2342","delta=0.5, n=25",0.5,25,1
"2343","delta=0.5, n=25",0.5,25,1
"2344","delta=0.5, n=25",0.5,25,1
"2345","delta=0.5, n=25",0.5,25,1
"2346","delta=0.5, n=25",0.5,25,1
"2347","delta=0.5, n=25",0.5,25,1
"2348","delta=0.5, n=25",0.5,25,1
"2349","delta=0.5, n=25",0.5,25,1
"2350","delta=0.5, n=25",0.5,25,1
"2351","delta=0.5, n=25",0.5,25,1
"2352","delta=0.5, n=25",0.5,25,0
"2353","delta=0.5, n=25",0.5,25,1
"2354","delta=0.5, n=25",0.5,25,1
"2355","delta=0.5, n=25",0.5,25,1
"2356","delta=0.5, n=25",0.5,25,1
"2357","delta=0.5, n=25",0.5,25,1
"2358","delta=0.5, n=25",0.5,25,1
"2359","delta=0.5, n=25",0.5,25,1
"2360","delta=0.5, n=25",0.5,25,1
"2361","delta=0.5, n=25",0.5,25,0
"2362","delta=0.5, n=25",0.5,25,1
"2363","delta=0.5, n=25",0.5,25,1
"2364","delta=0.5, n=25",0.5,25,1
"2365","delta=0.5, n=25",0.5,25,1
"2366","delta=0.5, n=25",0.5,25,1
"2367","delta=0.5, n=25",0.5,25,0
"2368","delta=0.5, n=25",0.5,25,1
"2369","delta=0.5, n=25",0.5,25,1
"2370","delta=0.5, n=25",0.5,25,1
"2371","delta=0.5, n=25",0.5,25,1
"2372","delta=0.5, n=25",0.5,25,1
"2373","delta=0.5, n=25",0.5,25,0
"2374","delta=0.5, n=25",0.5,25,1
"2375","delta=0.5, n=25",0.5,25,1
"2376","delta=0.5, n=25",0.5,25,1
"2377","delta=0.5, n=25",0.5,25,1
"2378","delta=0.5, n=25",0.5,25,0
"2379","delta=0.5, n=25",0.5,25,0
"2380","delta=0.5, n=25",0.5,25,1
"2381","delta=0.5, n=25",0.5,25,1
"2382","delta=0.5, n=25",0.5,25,1
"2383","delta=0.5, n=25",0.5,25,1
"2384","delta=0.5, n=25",0.5,25,1
"2385","delta=0.5, n=25",0.5,25,1
"2386","delta=0.5, n=25",0.5,25,1
"2387","delta=0.5, n=25",0.5,25,1
"2388","delta=0.5, n=25",0.5,25,1
"2389","delta=0.5, n=25",0.5,25,1
"2390","delta=0.5, n=25",0.5,25,0
"2391","delta=0.5, n=25",0.5,25,1
"2392","delta=0.5, n=25",0.5,25,0
"2393","delta=0.5, n=25",0.5,25,1
"2394","delta=0.5, n=25",0.5,25,1
"2395","delta=0.5, n=25",0.5,25,1
"2396","delta=0.5, n=25",0.5,25,0
"2397","delta=0.5, n=25",0.5,25,1
"2398","delta=0.5, n=25",0.5,25,1
"2399","delta=0.5, n=25",0.5,25,1
"2400","delta=0.5, n=25",0.5,25,1
"2401","delta=0.5, n=30",0.5,30,1
"2402","delta=0.5, n=30",0.5,30,1
"2403","delta=0.5, n=30",0.5,30,1
"2404","delta=0.5, n=30",0.5,30,1
"2405","delta=0.5, n=30",0.5,30,1
"2406","delta=0.5, n=30",0.5,30,1
"2407","delta=0.5, n=30",0.5,30,1
"2408","delta=0.5, n=30",0.5,30,0
"2409","delta=0.5, n=30",0.5,30,0
"2410","delta=0.5, n=30",0.5,30,1
"2411","delta=0.5, n=30",0.5,30,1
"2412","delta=0.5, n=30",0.5,30,1
"2413","delta=0.5, n=30",0.5,30,1
"2414","delta=0.5, n=30",0.5,30,1
"2415","delta=0.5, n=30",0.5,30,1
"2416","delta=0.5, n=30",0.5,30,1
"2417","delta=0.5, n=30",0.5,30,1
"2418","delta=0.5, n=30",0.5,30,1
"2419","delta=0.5, n=30",0.5,30,1
"2420","delta=0.5, n=30",0.5,30,0
"2421","delta=0.5, n=30",0.5,30,1
"2422","delta=0.5, n=30",0.5,30,1
"2423","delta=0.5, n=30",0.5,30,1
"2424","delta=0.5, n=30",0.5,30,1
"2425","delta=0.5, n=30",0.5,30,0
"2426","delta=0.5, n=30",0.5,30,1
"2427","delta=0.5, n=30",0.5,30,1
"2428","delta=0.5, n=30",0.5,30,1
"2429","delta=0.5, n=30",0.5,30,1
"2430","delta=0.5, n=30",0.5,30,1
"2431","delta=0.5, n=30",0.5,30,1
"2432","delta=0.5, n=30",0.5,30,1
"2433","delta=0.5, n=30",0.5,30,1
"2434","delta=0.5, n=30",0.5,30,1
"2435","delta=0.5, n=30",0.5,30,1
"2436","delta=0.5, n=30",0.5,30,1
"2437","delta=0.5, n=30",0.5,30,1
"2438","delta=0.5, n=30",0.5,30,1
"2439","delta=0.5, n=30",0.5,30,1
"2440","delta=0.5, n=30",0.5,30,1
"2441","delta=0.5, n=30",0.5,30,1
"2442","delta=0.5, n=30",0.5,30,1
"2443","delta=0.5, n=30",0.5,30,1
"2444","delta=0.5, n=30",0.5,30,1
"2445","delta=0.5, n=30",0.5,30,1
"2446","delta=0.5, n=30",0.5,30,1
"2447","delta=0.5, n=30",0.5,30,1
"2448","delta=0.5, n=30",0.5,30,0
"2449","delta=0.5, n=30",0.5,30,1
"2450","delta=0.5, n=30",0.5,30,1
"2451","delta=0.5, n=30",0.5,30,1
"2452","delta=0.5, n=30",0.5,30,1
"2453","delta=0.5, n=30",0.5,30,1
"2454","delta=0.5, n=30",0.5,30,1
"2455","delta=0.5, n=30",0.5,30,1
"2456","delta=0.5, n=30",0.5,30,1
"2457","delta=0.5, n=30",0.5,30,1
"2458","delta=0.5, n=30",0.5,30,1
"2459","delta=0.5, n=30",0.5,30,1
"2460","delta=0.5, n=30",0.5,30,0
"2461","delta=0.5, n=30",0.5,30,1
"2462","delta=0.5, n=30",0.5,30,1
"2463","delta=0.5, n=30",0.5,30,1
"2464","delta=0.5, n=30",0.5,30,0
"2465","delta=0.5, n=30",0.5,30,1
"2466","delta=0.5, n=30",0.5,30,1
"2467","delta=0.5, n=30",0.5,30,1
"2468","delta=0.5, n=30",0.5,30,1
"2469","delta=0.5, n=30",0.5,30,0
"2470","delta=0.5, n=30",0.5,30,1
"2471","delta=0.5, n=30",0.5,30,1
"2472","delta=0.5, n=30",0.5,30,1
"2473","delta=0.5, n=30",0.5,30,1
"2474","delta=0.5, n=30",0.5,30,1
